IDNO | PAYMENT_NO | RefReceiptNO | R_DATE | R_MONEY | R_BANK | R_PRNDATE | PayType
114-04055 | 2 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-04060 | 2 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-04064 | 2 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-04065 | 2 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-04071 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-04071 | 2 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-04079 | 2 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-04080 | 2 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-04081 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-05025 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-05026 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-05027 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-05028 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-05033 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-05040 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-05054 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-05066 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-05079 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-05082 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-05083 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-05088 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-05089 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-05090 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-05093 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-05097 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14001 | 99 | 11R0112116 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14002 | 99 | 11R0119130 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14003 | 99 | 11R0120134 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14004 | 99 | 11R0121109 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14005 | 99 | 11R0121110 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14006 | 99 | 11R0204055 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14007 | 99 | 11R0202100 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14008 | 99 | 11R0104279 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14009 | 99 | 11R0104280 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14010 | 99 | 11R0104281 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14011 | 99 | 11R0210046 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14012 | 99 | 11R0104282 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14013 | 99 | 11R0216015 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14014 | 99 | 11R0218028 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14015 | 99 | 11R0223061 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14016 | 99 | 11R0225180 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14017 | 99 | 11R0201141 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14018 | 99 | 11R0201138 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14019 | 99 | 11R0201139 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14020 | 99 | 11R0201140 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14021 | 99 | 11R0301172 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14022 | 99 | 11R0430103 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14023 | 99 | 11R0412200 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14024 | 99 | 11R0419159 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-14025 | 99 | 11R0621137 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-22005 | 2 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-22015 | 3 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-22015 | 4 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
114-22031 | 2 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-01002 | 15 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-01002 | 16 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-01002 | 17 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-01014 | 32 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-01014 | 33 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-01014 | 34 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-01017 | 99 | 02R0120001 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-01019 | 5 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-01019 | 6 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-01019 | 7 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-01022 | 99 | 02R0128080 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-01023 | 99 | 02R0102099 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-01024 | 99 | 02R0123046 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-01025 | 99 | 02R0122061 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-01026 | 99 | 02R0125069 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-01027 | 99 | 02R0125070 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02001 | 99 | 02R0201085 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02010 | 99 | 02R0205063 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02020 | 1 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02020 | 2 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02020 | 3 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02030 | 99 | 02R0201086 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02032 | 15 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02032 | 16 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02032 | 17 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02033 | 30 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02033 | 31 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02033 | 32 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02035 | 99 | 02R0201088 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02041 | 19 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02041 | 20 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02042 | 99 | 02R0202018 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02049 | 10 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02049 | 11 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02049 | 12 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02049 | 13 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02050 | 60 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02051 | 11 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02051 | 99 | 02R0222052 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02052 | 25 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02052 | 26 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02052 | 27 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02053 | 99 | 02R0228097 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-02055 | 25 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03008 | 99 | 02R0311065 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03011 | 33 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03012 | 99 | 02R0301096 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03013 | 21 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03013 | 22 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03013 | 23 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03016 | 99 | 02R0302023 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03021 | 43 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03023 | 99 | 02R0328039 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03028 | 18 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03028 | 19 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03028 | 20 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03028 | 21 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03031 | 36 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03031 | 37 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03031 | 38 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03033 | 64 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03037 | 17 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03037 | 18 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03038 | 99 | 02R0314046 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-03040 | 99 | 02R0308065 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04007 | 4 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04018 | 10 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04018 | 11 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04018 | 7 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04018 | 8 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04018 | 9 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04019 | 99 | 02R0401117 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04022 | 99 | 02R0406007 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04024 | 14 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04024 | 15 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04024 | 16 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04024 | 17 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04026 | 13 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04026 | 14 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04026 | 15 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04031 | 99 | 02R0410056 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04033 | 99 | 02R0419065 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04036 | 19 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04036 | 20 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04036 | 21 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04037 | 50 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04037 | 51 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04038 | 20 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04038 | 21 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04038 | 22 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04038 | 23 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04041 | 10 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04041 | 11 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04041 | 12 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04041 | 8 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04041 | 9 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04044 | 10 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04044 | 11 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04044 | 12 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04044 | 99 | 02R0401118 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04048 | 99 | 02R0412066 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04050 | 23 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04050 | 24 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04050 | 25 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04052 | 15 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04052 | 16 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04059 | 23 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-04059 | 24 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05008 | 99 | 02R0501001 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05009 | 99 | 02R0501004 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05012 | 10 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05012 | 11 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05012 | 12 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05012 | 13 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05012 | 14 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05012 | 15 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05012 | 16 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05012 | 17 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05012 | 18 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05012 | 9 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05017 | 99 | 02R0501003 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05023 | 99 | 02R0501005 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05025 | 99 | 02R0502058 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05027 | 10 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05027 | 7 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05027 | 8 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05027 | 9 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05028 | 10 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05028 | 8 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05028 | 9 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05029 | 18 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05029 | 19 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05029 | 20 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05030 | 99 | 02R0520056 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05039 | 47 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05040 | 99 | 02R0531069 | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05044 | 21 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05044 | 22 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
115-05044 | 23 | Invalid_RefReceiptNO | 1900/01/01 | Invalid_R_MONEY | Invalid_R_BANK | 1900/01/01 | Invalid_PayType
